"z1","z2","x","y"
2.8,1.6,-1.15,-1.3479
3.3,2.4,-0.35,-0.7803
5,4.1,1.35,1.1238
3.4,3.5,0.65,-1.458
2.8,1.3,-1.45,-0.9145
2.5,2.2,-0.55,-1.9465
3.3,2.6,-0.15,-0.5998
3.9,3.4,0.65,0.1862
4.2,2.7,-0.0499999999999998,-0.5998
3.9,2.4,-0.35,-0.0765
5.3,5.5,2.55,-1.1382
4.2,3.4,0.65,0.2983
2.9,2.8,0.0499999999999998,-1.4115
3,2.6,-0.15,-1.5523
2.4,2,-0.75,-0.3685
3.6,3.2,0.45,-0.5082
2.2,2.2,-0.55,-2.2796
5.1,2.6,-0.15,0.781
3.2,3.4,0.45,-0.6748
2.6,3.1,-0.15,-1.0933
3.8,3.8,1.05,-0.8698
4.3,2.6,-0.15,-0.462
2.7,2.2,-0.55,-2.3368
3.8,2.4,-0.35,0.0785
3.5,3.1,0.35,0.0213
3.4,2.4,-0.35,-1.2925
4.1,3.6,0.85,-0.4693
4.7,3.1,0.35,0.2417
4.5,4,1.25,0.0785
4.4,4,1.25,0.0629
4.6,3.2,0.45,0.2417
4,3.5,0.75,0.1319
3,2.2,-0.55,-0.8251
3.9,3,0.25,-1.2738
3.3,4,0.55,-0.1266
3,3.1,0.25,-0.6452
3.3,3,0.25,-1.4115
3,2.7,-0.0499999999999998,-0.4154
2.6,1.6,-1.15,-1.3194
3.7,3.6,0.85,-0.5998
4.5,3.6,0.85,0.1319
2.4,2.4,-0.35,-1.5523
3.7,2.7,-0.0499999999999998,-0.225
2.5,1.4,-1.35,-0.6175
3.8,2.7,-0.0499999999999998,-0.5541
3.8,3.2,0.45,-0.7803
2.7,2.6,-0.15,-1.5124
2.5,1.7,-1.05,-2.0011
3.5,2.6,-0.15,-1.0081
3,1.6,-1.15,-1.2867
3.7,3.1,0.35,-1.0525
3.1,3,0.25,-1.1832
3.5,1.3,-1.45,-0.6904
3.5,2.6,-0.15,-0.7354
2.5,2.2,-0.55,-0.8698
4.2,4,1.25,0.2417
4.3,4.7,1.55,-0.5922
3.8,3.2,0.45,-0.7354
4,2.6,-0.15,-1.1382
3.7,2.7,-0.0499999999999998,0.1862
3.4,2.6,-0.15,-0.7052
3,1.6,-1.15,-1.3653
3.1,3.1,0.35,-0.9088
3.1,2.8,0.0499999999999998,-1.0485
3,3,0.25,-1.3653
2.5,2.7,-0.25,-1.1382
3.6,3.2,0.45,-0.1266
4.6,4.5,1.75,0.2983
3.1,2.6,-0.15,-1.3194
3.4,2.4,-0.35,-0.3211
3.1,2.7,-0.0499999999999998,-1.8377
3.5,2.6,-0.15,-0.2255
3.8,2.8,0.0499999999999998,-0.4154
3.1,1.6,-1.15,-1.0485
4.3,3.4,0.65,0.2417
2.5,2.6,-0.25,-1.2925
4,3.2,0.45,0.0785
2.6,2.8,-0.15,-1.1832
2.9,2.7,-0.0499999999999998,-0.8251
4.7,3.4,0.65,0.2983
3,2,-0.75,0.026
3.1,3.1,0.35,-2.1722
2.6,2.2,-0.55,-1.0038
3,2.2,-0.55,-2.0561
3.2,3,0.25,-1.2738
5.1,5.9,2.35,0.6694
3.4,3,0.25,-0.8698
3.6,3,0.25,-0.225
3.2,2.7,-0.0499999999999998,-1.7968
5.1,3.6,0.85,1.0396
3.9,3.1,0.35,-1.1382
3.8,3.6,0.85,-0.0256
2.9,3,0.15,-0.9145
2.4,2.8,-0.35,-2.0598
2.9,3.2,0.15,-1.1382
2.3,1.6,-1.15,-1.403
3.9,3.6,0.85,-0.2733
2.3,2.7,-0.45,-1.2284
2.8,3.5,0.0499999999999998,-1.7968
3.9,3.1,0.35,-1.2738
4.5,5.2,1.75,-0.9145
3.6,3.7,0.85,-1.1382
2.5,3,-0.25,-1.7226
3.6,4.1,0.85,-1.6972
5,4.5,1.75,0.9594
3.4,3.4,0.65,-0.7354
2.8,2.7,-0.0499999999999998,-0.6414
3,2.2,-0.55,-0.6904
3.8,3.4,0.65,-1.0485
2.7,2.4,-0.35,-1.0038
4.5,4.2,1.45,-1.5399
3.1,2,-0.75,-0.0256
3.7,3.1,0.35,-0.5082
4.4,3.4,0.65,0.2417
4.1,3.1,0.35,0.7379
2.2,2.4,-0.55,-2.2231
4.1,3.6,0.85,-0.0256
4.7,4.1,1.35,0.4763
3.9,3.2,0.45,-0.4154
3.3,3.4,0.55,-0.5511
4.3,3.2,0.45,0.4763
3.9,2.6,-0.15,-0.2658
2.5,0.9,-1.85,-1.1382
3.1,3.1,0.35,-0.9145
3,2.4,-0.35,-0.8293
3.2,3.4,0.45,-1.2738
3.7,3.8,0.95,-1.3194
3.4,3.4,0.65,-0.1761
3.2,2.6,-0.15,-0.5098
3,1.3,-1.45,-0.8698
4,3.6,0.85,0.4763
2.8,2.4,-0.35,-0.2255
3.2,1.8,-0.95,-1.6
3.4,3.4,0.65,-1.458
2.9,2.2,-0.55,-0.5082
4,2.6,-0.15,0.6694
2.4,2.2,-0.55,-0.7354
3.8,2,-0.75,-0.8251
2.3,2,-0.75,-1.403
3.3,3.7,0.55,-0.9591
2.3,1.8,-0.95,-0.9145
4.4,3.8,1.05,1.2123
3.8,4,1.05,-0.5541
4.9,3.5,0.75,0.9594
4.2,3.4,0.65,0.026
3.8,2.8,0.0499999999999998,-0.8293
2.3,1.6,-1.15,-1.8878
3.8,3.6,0.85,-0.5998
2.4,2.7,-0.35,-1.6
2.9,2,-0.75,-1.2284
2.9,2.4,-0.35,-0.6904
2.3,1.3,-1.45,-2.1114
4.4,2.8,0.0499999999999998,-0.0765
3.4,2.6,-0.15,-0.7803
3.9,2.2,-0.55,-0.9591
4.8,5.2,2.05,0.2983
4.7,3.8,1.05,-0.9145
3.9,3.8,1.05,-0.7803
2.3,3,-0.45,0.0989
5,3,0.25,-0.1761
3.5,3.2,0.45,0.6694
2.5,2.7,-0.25,-2.2899
3.4,3,0.25,-1.0485
2.6,0.9,-1.85,-2.1722
2.8,2.8,0.0499999999999998,-2.1722
2.7,2.6,-0.15,-0.5998
2.1,1.6,-1.15,-1.8311
3.2,3.6,0.45,-0.9145
2.8,2.6,-0.15,-1.0081
5.2,5,2.25,0.7318
4.3,3.4,0.65,0.1319
3,2.8,0.0499999999999998,-1.2738
5.3,5.9,2.55,0.8826
4.1,4,1.25,-0.4154
3,2.6,-0.15,-0.8251
3.5,3.1,0.35,-0.462
2.5,2.6,-0.25,-1.8477
2.5,2.6,-0.25,-1.2284
3.3,2.7,-0.0499999999999998,-0.462
3.6,1.4,-1.35,-1.5668
2.5,0.6,-2.15,-0.7052
2.7,2.8,-0.0499999999999998,-1.0933
4,3.2,0.45,-0.9591
4.9,3.2,0.45,0.8826
2.9,1.1,-1.65,-1.0485
2.6,1.8,-0.95,-1.7467
3.9,3.6,0.85,-0.6904
3,3,0.25,-0.9591
4.5,3.7,0.95,-0.3211
3.3,3,0.25,-0.8698
3.4,3.5,0.65,-1.0485
3.1,3,0.25,-1.6972
2.4,2.7,-0.35,-1.4115
2.8,1.8,-0.95,-1.1382
3.1,2.2,-0.55,-0.9591
2.8,3,0.0499999999999998,-1.3653
6.2,5,2.25,1.1238
2.9,2,-0.75,-1.1804
5.8,3.8,1.05,1.1238
3.8,3.2,0.45,0.4155
4.3,3.5,0.75,0.1319
3.6,2.6,-0.15,-0.9145
3.8,2,-0.75,0.1887
3.2,1.3,-1.45,0.2417
3.2,3.4,0.45,-0.5541
3.8,3.2,0.45,-0.225
2.8,2.4,-0.35,-1.5124
4.3,3.1,0.35,-0.3685
3.7,3.4,0.65,-1.2904
3.6,3,0.25,-0.1761
3.5,3,0.25,-0.0256
4,3.7,0.95,-0.0256
2.3,2,-0.75,-2.5721
1.9,1.8,-0.95,-1.621
3.4,2,-0.75,-1.0933
3.2,2.2,-0.55,-0.8898
1.7,1.6,-1.15,-2.5121
3,2,-0.75,-2.3945
4.5,3.3,0.55,-0.6334
4.6,3.9,1.15,-0.972
4.5,3.2,0.45,-0.8251
3.1,3.5,0.35,-0.9591
3.9,2.8,0.0499999999999998,-0.9145
4.4,3.2,0.45,-0.7354
2.8,2.2,-0.55,-1.2738
3.2,2.2,-0.55,-1.6484
3.3,2.6,-0.15,-0.6452
3,2.6,-0.15,-0.5541
2.6,2.6,-0.15,-1.403
3,2,-0.75,-1.1236
2.5,2,-0.75,-0.0695
2.6,2.8,-0.15,-1.7968
3.9,3.6,0.85,-0.1266
3.5,1.8,-0.95,0.026
2.7,1.6,-1.15,-1.1832
4.9,4.1,1.35,0.7379
5.5,5.2,2.45,2.419
3.4,1.6,-1.15,-0.9145
4,2.2,-0.55,0.7379
3.3,3.4,0.55,-1.7467
5.6,5,2.25,0.9594
4.4,3.2,0.45,-0.3685
2.2,1.3,-1.45,-1.892
3.1,1.8,-0.95,0.0989
3.9,4,1.15,0.2983
2.3,2.1,-0.65,-1.6786
4.7,4.3,1.55,-0.3211
4.2,3.2,0.45,-1.1382
4.8,3.8,1.05,-0.0765
3.8,2.4,-0.35,-0.7803
4.5,3,0.25,-0.3211
3,2.2,-0.55,0.0629
3.9,3.9,1.15,-0.4286
3.8,3.6,0.85,0.1862
3.3,3.7,0.55,-0.0256
6.2,6.2,3.45,2.0429
5.4,4.1,1.35,1.6272
5.4,4,1.25,1.6272
3.5,1.6,-1.15,-0.5098
3.8,4.3,1.05,-0.4154
4.7,5.5,1.95,0.4763
2.6,1.8,-0.95,-0.8251
4.6,4.1,1.35,1.6272
4.5,3.8,1.05,-0.0256
1.9,0.3,-2.45,-1.7905
5.6,4.5,1.75,2.0429
4.7,4,1.25,1.1238
6.2,4.5,1.75,1.6272
4.8,4.5,1.75,0.1862
4.4,3.1,0.35,0.0785
3.1,2.8,0.0499999999999998,-1.0038
3.2,3.1,0.35,-0.1266
3.2,2.7,-0.0499999999999998,-0.9591
3.9,4.1,1.15,-0.1266
3.1,2.6,-0.15,0.0785
4.5,3.4,0.65,-0.1761
3.5,3.5,0.75,-0.8698
2.5,1.6,-1.15,-2.0561
4.8,3.4,0.65,0.026
3.9,3.4,0.65,-0.6452
5.5,5,2.25,0.3562
4.4,3.6,0.85,-0.5541
3.4,3.6,0.65,-0.8698
3.3,2.7,-0.0499999999999998,-0.7354
4.4,3.5,0.75,0.5388
5.3,4,1.25,0.7379
2.9,2.4,-0.35,-1.3194
4.4,4,1.25,-0.0256
3.9,3.2,0.45,0.0785
2.3,0.4,-2.35,-2.4529
2.2,1.1,-1.65,-0.3685
3.6,3.6,0.85,-0.5541
4.2,5,1.45,-0.1435
3.1,2.5,-0.25,-0.9145
5.1,3.6,0.85,0.8089
3.4,2,-0.75,-1.3194
2.9,2,-0.75,-0.2996
3.3,2.7,-0.0499999999999998,-0.6414
4.4,5,1.65,0.2417
4.1,4.3,1.35,0.2983
2.7,1.1,-1.65,-2.1154
2.7,2.2,-0.55,-1.1832
2.6,2.4,-0.35,-1.1382
5.4,4.6,1.85,1.273
3.5,3.2,0.45,-1.6
3.3,2,-0.75,0.4155
5.5,3.8,1.05,0.8826
4,3.4,0.65,-0.5541
2.3,1.3,-1.45,-1.2367
5.1,4.7,1.95,0.8089
4.3,3.6,0.85,0.026
4.4,3.5,0.75,0.1047
4.5,3.8,1.05,-0.6904
3.9,3.1,0.35,-1.1382
4.7,3.6,0.85,-0.0765
3.3,2.7,-0.0499999999999998,0.1319
4,2.8,0.0499999999999998,-0.5998
3.9,2.8,0.0499999999999998,-0.5082
2.6,1.1,-1.65,-0.6904
3.3,3.1,0.35,-0.1266
5.4,5.9,2.65,1.5122
3.8,2.7,-0.0499999999999998,-0.4416
4.3,3.6,0.85,-0.2733
3,2.4,-0.35,-1.0485
4.6,3.4,0.65,-0.1266
3.1,2.8,0.0499999999999998,-0.9145
3.1,3.8,0.35,-0.7354
1.9,1.8,-0.95,-1.1236
6.2,5.5,2.75,2.0429
4.5,4.7,1.75,0.0785
4.7,4.7,1.95,2.0429
3.8,4.7,1.05,-0.1761
2.3,1.3,-1.45,-1.4578
2.8,2.7,-0.0499999999999998,-1.3653
3.2,1,-1.75,-1.0038
3.3,1.9,-0.85,-0.5763
4.1,3.1,0.35,0.3562
3.1,3.4,0.35,-1.1504
3.6,1.6,-1.15,-0.9591
3.8,3.2,0.45,-0.5998
3.4,3.1,0.35,-1.4115
3.5,3.1,0.35,-1.2284
3.1,2.2,-0.55,-0.6904
4.2,4.7,1.45,0.0213
2.2,2.6,-0.55,-1.6484
2.2,1.6,-1.15,-1.6752
3.3,3,0.25,-1.0038
3.3,3.2,0.45,-1.5523
3,1.6,-1.15,-0.7803
2.9,2,-0.75,-0.7678
3.1,2.7,-0.0499999999999998,-0.1266
2.6,3,-0.15,-0.9591
3,3.1,0.25,-1.2738
4.1,4.1,1.35,-0.7354
5.3,4.7,1.95,0.8089
2.1,3,-0.65,-0.9145
4.5,3.6,0.85,0.5388
5.3,5,2.25,0.2983
4,3.8,1.05,-0.2733
3.8,2.8,0.0499999999999998,0.1319
4.6,3,0.25,-1.2284
3.4,2.6,-0.15,-1.6972
3.5,3.2,0.45,-0.7354
3.5,3.2,0.45,-1.2738
3.8,3.4,0.65,-0.9145
3.2,1.3,-1.45,-1.2738
3.8,3.7,0.95,-1.6484
4,2.7,-0.0499999999999998,-0.5998
3.7,4,0.95,-0.0765
2.9,1.8,-0.95,-0.7678
3.3,2.2,-0.55,-0.3685
3.2,1.8,-0.95,-0.6452
2.9,2,-0.75,-1.0933
3.3,3.5,0.55,-0.3211
3.8,3.7,0.95,-0.1266
4.5,3.7,0.95,0.5388
4.5,3.2,0.45,1.1238
2.6,1.1,-1.65,-1.4115
5,4.3,1.55,1.1238
3.9,3.4,0.65,-0.225
3.4,2,-0.75,0.4763
4.7,3.7,0.95,0.0785
3.8,3.1,0.35,-1.5523
2.6,1.8,-0.95,-0.8251
3.6,3,0.25,-1.1382
4.2,3.1,0.35,0.2983
2.5,2.8,-0.25,-1.0485
4.1,3,0.25,0.6694
3.2,3.5,0.45,-0.6904
2.8,3.2,0.0499999999999998,-1.1832
4.3,4.1,1.35,0.1047
4.5,4.5,1.75,0.6694
2.7,3.4,-0.0499999999999998,0.1319
4.1,4.2,1.35,-0.2251
3.8,2.8,0.0499999999999998,-0.6452
3.3,2.7,-0.0499999999999998,-1.1382
3.8,4,1.05,-1.3194
4.6,4.6,1.85,-0.7582
4.5,4.3,1.55,-1.0933
2.5,2.2,-0.55,-1.8477
3.1,2.6,-0.15,-0.1761
4.4,3.7,0.95,0.1319
2.8,1.6,-1.15,-1.5668
4.2,3.1,0.35,-1.458
3.5,3.4,0.65,-0.8698
4.1,2.7,-0.0499999999999998,-0.225
1.5,3.7,-1.25,-1.7467
2.1,0.9,-1.85,-1.5668
3,2,-0.75,-1.6
3.5,3.2,0.45,-0.5082
3,2.4,-0.35,-0.1488
2.5,1.1,-1.65,-1.7834
3.7,2.7,-0.0499999999999998,-0.0765
3,3.2,0.25,-2.0053
4,4.3,1.25,-0.8251
4.1,3,0.25,-0.462
3.8,3.4,0.65,-1.7467
2.6,2,-0.75,-0.5763
3.4,2.4,-0.35,-1.4115
4.6,3.4,0.65,0.9594
4.6,3,0.25,-0.6904
3.7,2.4,-0.35,-0.4154
3.1,2.2,-0.55,-0.5082
3.4,2.6,-0.15,-0.9145
2.8,2.6,-0.15,-1.403
3.4,2,-0.75,-1.0662
4.2,2.4,-0.35,-0.6414
1.9,0.9,-1.85,-1.4578
5.1,3.8,1.05,1.5122
2.5,0.9,-1.85,-2.1154
4.4,3.1,0.35,-0.5998
3.6,4.3,0.85,-0.5082
4,3.1,0.35,0.2417
5.5,4.1,1.35,1.0396
2.3,1.1,-1.65,-2.1114
3.3,4.5,0.55,-0.7354
3.1,3.1,0.35,-1.7293
3.8,3,0.25,-0.4154
4,3.8,1.05,-0.5541
4,3,0.25,-0.3211
3.6,3,0.25,-0.7354
3.1,4,0.35,-0.7354
2.7,3.5,-0.0499999999999998,-1.3653
3.5,3.5,0.75,-0.4154
4.3,3.6,0.85,0.2983
2.8,1.8,-0.95,-1.0662
4.1,2.4,-0.35,-0.3211
3.9,3.2,0.45,-1.2738
3.9,3.5,0.75,0.6031
2.4,1.8,-0.95,-1.6752
2.4,1.3,-1.45,-1.403
3.3,2.8,0.0499999999999998,-0.6452
4.3,3.6,0.85,-1.0038
3.3,2,-0.75,-0.4154
5.4,4.7,1.95,0.5388
3.2,3.1,0.35,-0.462
3.9,2.8,0.0499999999999998,-0.5911
2.3,0.4,-2.35,-0.4416
4.5,3,0.25,-0.1761
3,1.8,-0.95,-0.2733
4.3,3.1,0.35,0.3562
4.5,5.1,1.75,-0.4693
3.5,3.5,0.75,-0.7354
2.8,2.3,-0.45,-1.1832
3,3.2,0.25,-1.2284
4.6,4.2,1.45,-0.5511
3,1.8,-0.95,-1.8477
3.8,3.5,0.75,0.2417
2.4,0.6,-2.15,-1.0038
1.7,1.6,-1.15,-1.8377
2.1,0.9,-1.85,-1.0081
4.4,4.5,1.65,0.2417
3.7,3.7,0.95,0.6694
3.2,3.2,0.45,-1.6
4,3.6,0.85,-0.1761
4.4,3.4,0.65,-0.5541
2.9,2.7,-0.0499999999999998,-0.9591
4.3,3.4,0.65,-0.1266
2.9,3.2,0.15,-1.4115
4.5,4.1,1.35,0.7379
4.1,2.2,-0.55,0.8826
2.6,3.7,-0.15,-1.488
3.3,3.7,0.55,-1.4115
3.4,2.7,-0.0499999999999998,-0.0256
4.2,3.2,0.45,-0.5541
2.6,2.6,-0.15,-0.6452
2.5,3.1,-0.25,-1.5049
4,3.7,0.95,0.4155
3.3,1.1,-1.65,-0.6452
2.4,2.6,-0.35,-1.8477
3.5,4.7,0.75,-0.8251
3.1,2,-0.75,-0.8698
2.8,2.6,-0.15,-0.9591
5.3,4.7,1.95,2.2168
3.1,3,0.25,-1.2284
3.3,2.6,-0.15,-0.1761
4.3,3.7,0.95,0.6031
3.4,2.6,-0.15,-0.2996
3.9,3.1,0.35,-0.5541
5.2,4.1,1.35,1.6272
4,3.4,0.65,0.0785
2.9,4,0.15,-0.6452
2.9,3.2,0.15,-1.0485
2.5,1.8,-0.95,-2.5121
3,2.6,-0.15,-0.8698
2.5,2.2,-0.55,-1.7834
4.6,4.7,1.85,0.8826
3.7,1.8,-0.95,-0.3211
3.5,3.6,0.75,-0.1266
4.3,3.7,0.95,-1.2284
3.7,1.6,-1.15,-0.8251
3.6,3.8,0.85,-0.462
2.7,1.6,-1.15,-0.225
2.9,3.6,0.15,-1.1832
3.6,3.1,0.35,-1.1832
4.8,4,1.25,0.8826
2,2.2,-0.75,-3.3202
2.9,1.6,-1.15,-0.5098
3.3,2.4,-0.35,-0.9591
3.8,2.8,0.0499999999999998,-0.1761
3.5,3.4,0.65,0.2417
2.7,3.4,-0.0499999999999998,-0.6904
3.2,1.6,-1.15,-0.2733
3.8,2.4,-0.35,0.2417
2,0.4,-2.35,-2.0011
4.5,3.8,1.05,1.6272
5.2,3.5,0.75,0.4763
2.7,1.3,-1.45,-1.6
4.4,3.2,0.45,0.6694
2.5,1.8,-0.95,-0.2996
3.8,4,1.05,-1.8477
2.4,2.4,-0.35,-1.8311
3.3,2.8,0.0499999999999998,-1.2738
2.8,2.6,-0.15,-1.8311
5.7,5,2.25,0.8826
3.6,3.8,0.85,-0.5998
2.1,2,-0.75,-1.6972
5.4,5.2,2.45,0.5388
4.4,3.7,0.95,-0.4154
4.3,3.7,0.95,0.1862
2.8,1.3,-1.45,-1.3194
3.5,3.5,0.75,0.026
2.8,2,-0.75,-1.403
3.8,3.1,0.35,0.3562
4.9,3.6,0.85,0.9594
4.1,1.6,-1.15,-0.1761
4.1,4,1.25,-0.8698
4.6,3.8,1.05,-0.1761
3.5,3,0.25,-0.225
2.9,2.2,-0.55,-0.2733
4.1,3.5,0.75,0.0785
4.2,3.8,1.05,0.6031
4.7,3.4,0.65,-0.1025
3.3,2.8,0.0499999999999998,-1.0038
2.5,2.7,-0.25,-1.403
3.3,1.8,-0.95,-0.9145
2.4,2.7,-0.35,-1.6
2.2,2,-0.75,-1.3479
4.1,2.6,-0.15,-0.225
3.2,1.6,-1.15,-1.0933
2.8,2.4,-0.35,-0.7803
3.8,2.4,-0.35,-1.3194
3.9,2.7,-0.0499999999999998,-0.3211
3.6,2.8,0.0499999999999998,-0.9568
3.8,1.8,-0.95,-1.7293
2.8,2.7,-0.0499999999999998,-0.6414
2.1,2.2,-0.65,-1.3653
5.1,4.5,1.75,0.8089
3.2,2.8,0.0499999999999998,-1.0485
4.3,2.8,0.0499999999999998,-0.0256
3.8,3.1,0.35,-0.462
4.7,3.4,0.65,-0.225
3.5,2.8,0.0499999999999998,-0.5082
2.2,1.8,-0.95,-1.2367
2.6,2,-0.75,-1.621
3.4,2.4,-0.35,-1.4115
2.5,2.2,-0.55,-1.2284
3.7,3.7,0.95,-0.7354
2.9,4.2,0.15,-1.5928
3.4,3.1,0.35,-0.5998
3.1,3,0.25,-0.9591
2.5,1.3,-1.45,-2.5721
2.6,2.6,-0.15,-1.1236
3.8,3.1,0.35,-0.7354
1.7,2.4,-1.05,-1.4115
1.8,2.4,-0.95,-2.2796
2.4,1.1,-1.65,-2.167
2.5,1.8,-0.95,-2.2303
4.4,3.2,0.45,-0.5082
4.4,4,1.25,-0.462
3.7,4,0.95,-0.7354
2.4,2.4,-0.35,-2.0011
3.2,2.6,-0.15,-1.0038
3,3.1,0.25,-1.7467
2.4,2.4,-0.35,-1.621
3.9,2.2,-0.55,0.283
3.3,4,0.55,-1.2738
4.4,3.4,0.65,0.4155
4.1,4.3,1.35,-0.3211
3.9,4.7,1.15,0.2983
3.1,3,0.25,-0.6904
3,3.1,0.25,-0.2733
4.4,3.8,1.05,0.1319
3.4,2.6,-0.15,-1.1382
4.1,4,1.25,0.4155
3.1,2,-0.75,0.013
4.2,3.5,0.75,-0.1761
3.3,3.2,0.45,-1.2738
2,1.6,-1.15,-1.2925
4.5,3.7,0.95,0.6008
4.2,3.5,0.75,0.2983
3.6,2.7,-0.0499999999999998,-0.462
3.2,3.5,0.45,-0.8698
4.8,4,1.25,1.2123
3.2,2.8,0.0499999999999998,-1.5049
4.2,4.3,1.45,-0.225
2.4,2.4,-0.35,-1.1832
3.1,2.4,-0.35,-2.1114
1.5,1.1,-1.65,-1.0081
3.6,2.8,0.0499999999999998,-1.4115
5.5,2.4,-0.35,0.026
3.6,2.8,0.0499999999999998,-0.5082
4.1,2.8,0.0499999999999998,0.2983
2.9,3.1,0.15,-1.2284
1.7,1.1,-1.65,-1.7293
3,2.6,-0.15,-1.1832
2.6,2.7,-0.15,-0.7052
4.8,3.8,1.05,1.6272
2.7,2.6,-0.15,-0.9591
3.9,1.3,-1.45,0.7219
4.3,2.2,-0.55,-0.7678
3.4,1.6,-1.15,-2.2231
3.1,3,0.25,-1.1832
3.6,3,0.25,-0.8698
3.1,2.6,-0.15,-1.1382
3,2.2,-0.55,-0.5998
2.9,3.5,0.15,-1.8477
2.5,1.3,-1.45,-1.4578
4.3,3.1,0.35,0.1862
3.3,4,0.55,-1.458
4.6,3.5,0.75,0.9594
4.5,3.8,1.05,-0.1761
3.3,2.6,-0.15,-0.3685
5.2,5.2,2.45,0.5388
3.5,3.1,0.35,-1.1382
1.8,1.6,-1.15,-1.5668
4.7,3.5,0.75,-0.1761
3.5,3.2,0.45,0.2417
2.9,3.4,0.15,-1.6972
3.9,4,1.15,-0.1761
3.4,2.7,-0.0499999999999998,0.026
2.5,0.9,-1.85,-0.4154
4.4,4.5,1.65,1.2123
2.7,2,-0.75,-1.6484
2.5,2.2,-0.55,-1.7737
2.7,1.8,-0.95,-1.458
3.2,3,0.25,-1.5523
2.7,1.1,-1.65,-1.2738
4.5,2.8,0.0499999999999998,-0.3211
2.8,3.7,0.0499999999999998,0.1862
3.1,3.2,0.35,-1.0933
2.7,2.6,-0.15,-1.1236
3.9,4.1,1.15,-0.225
3.2,3.1,0.35,-0.8698
3.7,2.8,0.0499999999999998,-1.0933
3.4,4.1,0.65,0.4763
4.4,4.2,1.45,-0.3065
6.1,5.5,2.75,1.5122
2.3,1.1,-1.65,-1.892
4,3.5,0.75,-0.0256
3.5,2.8,0.0499999999999998,-0.9591
4.4,3.8,1.05,0.3562
4.4,3.6,0.85,-0.5541
4.4,2.8,0.0499999999999998,-0.0256
3.4,3.7,0.65,-0.8698
3.5,3.4,0.65,-0.5082
5.1,5.5,2.35,1.1238
4.3,3.6,0.85,-0.5541
5.7,4.5,1.75,0.9594
2.5,2.7,-0.25,-0.8698
3.7,3.6,0.85,-0.5998
4.5,3.4,0.65,1.0396
5.2,3.8,1.05,1.2123
3.1,2.2,-0.55,-0.4154
3.9,3.2,0.45,-0.7354
4,3.8,1.05,-1.0933
4.6,4.7,1.85,0.4763
4.8,3.1,0.35,-0.2658
4.7,3.6,0.85,0.3562
4.6,3.1,0.35,0.4155
5.3,5,2.25,0.6031
2.9,4,0.15,-1.2738
4.5,3.1,0.35,0.1862
3.8,1.6,-1.15,-0.3716
3.3,3.1,0.35,-0.5681
3.2,3.4,0.45,-0.5998
4.5,3.6,0.85,-0.6452
1.5,2.4,-1.25,-1.7467
3.5,2.6,-0.15,0.3562
4,4,1.25,-0.0765
4.6,5.2,1.85,0.8826
2.9,3.4,0.15,-0.7803
2.9,0.9,-1.85,-0.225
3.2,3.1,0.35,-2.0053
3.1,2,-0.75,-1.6
4.3,3.4,0.65,0.2417
3.4,4.1,0.65,-1.0038
4.9,4.5,1.75,0.8089
3.7,3.7,0.95,0.1319
5.8,4.7,1.95,1.306
2.6,3.4,-0.15,-1.0933
3,2.2,-0.55,-0.7803
4.3,3.4,0.65,-0.1266
2.6,3.1,-0.15,-0.9591
2.9,2,-0.75,-0.4154
3.6,3.2,0.45,-0.1266
3.2,1.8,-0.95,-1.3194
4.3,2.7,-0.0499999999999998,0.4763
2.9,3.1,0.15,-0.8698
3.7,3.4,0.65,-0.3685
3.5,3.5,0.75,-1.6484
4.3,3.6,0.85,1.1238
3.3,1.8,-0.95,-1.2925
3.6,4.5,0.85,-2.2899
3.2,3.2,0.45,-0.6452
2.4,2.4,-0.35,-1.4578
3.6,4.5,0.85,-0.9145
4.5,3.2,0.45,-0.1761
3.3,3.2,0.45,-1.2738
2.5,1.2,-1.55,-1.2738
2.9,3.5,0.15,-1.1382
2,2.6,-0.75,-1.9465
4.9,4.3,1.55,1.0396
2.2,1.3,-1.45,-2.1114
3.1,1.8,-0.95,-1.8994
3.1,2.7,-0.0499999999999998,-1.3194
2.1,1.6,-1.15,-2.5121
3.8,3.2,0.45,0.5388
4.7,3.5,0.75,1.306
3.4,3.5,0.65,-0.5082
2.1,2.7,-0.65,-1.3653
4.6,3.7,0.95,-0.9145
2.2,2.2,-0.55,-1.3479
2.7,2.7,-0.0499999999999998,-0.7354
3,2,-0.75,-0.7354
3.8,3.4,0.65,0.0785
4.7,4,1.25,0.5388
4.1,3.6,0.85,-0.0256
2.5,1.1,-1.65,-0.8251
2.9,1.6,-1.15,-1.7293
2.8,2,-0.75,-0.6904
3.1,3.1,0.35,-1.3194
3.1,2.8,0.0499999999999998,-0.5998
4.3,3.7,0.95,1.1238
4.2,4.5,1.45,-0.5998
4.7,4.3,1.55,0.7379
3.1,1.6,-1.15,0.026
1.6,1.6,-1.15,-2.3511
3.7,1.6,-1.15,-2.0011
2.3,1.3,-1.45,-1.2925
3.6,2.2,-0.55,-0.225
3.3,3,0.25,-0.5998
2.8,3.5,0.0499999999999998,-2.0598
3.7,3.8,0.95,-1.0485
4,4,1.25,-0.1843
4.3,3.5,0.75,0.4763
3.9,3,0.25,-0.5998
3.1,3.4,0.35,-1.0038
3.4,1.3,-1.45,-0.5082
2.7,3.1,-0.0499999999999998,-1.2738
2.2,3.1,-0.55,-1.6
3.7,3,0.25,-0.4154
